track_id                                                                                                                                                                                                                                                         track_popularity danceability           energy                 loudness               acousticness           instrumentalness       liveness               valence                tempo                  duration_ms
41lGFu6MDXGoLWSfEWwEEW                                                                                                                                                                                                                                           50               0.585                  0.856                  -5.647                 0.0107                 1.34E-05               0.0629                 0.165                  128.054                194992
3IsCTVfdFpZyKNkH6mFGlf                                                                                                                                                                                                                                           22               0.48                   0.705                  -6.601                 0.0733                 0                      0.317                  0.325                  95.952                 200000
72VWeN4sOkXy6ctgm1pSKV                                                                                                                                                                                                                                           36               0.46                   0.786                  -4.961                 0.0264                 1E-05                  0.245                  0.407                  159.946                196872
34lSXdfXd2Xt75hi3mrfnN                                                                                                                                                                                                                                           0                0.506                  0.688                  -6.687                 0.00873                3.33E-05               0.291                  0.371                  149.951                183197
4DHRbvvQyC3mBa3Y0JNl4n                                                                                                                                                                                                                                           58               0.541                  0.65                   -4.665                 0.211                  0.000128               0.1                    0.356                  95.019                 197053
07F7zczrjCccG67nrFl3ai                                                                                                                                                                                                                                           0                0.245                  0.705                  -6.932                 0.0252                 0.00132                0.043                  0.07                   127.916                243278
3xozZw4YNCv777ONrbdHsy                                                                                                                                                                                                                                           2                0.6                    0.728                  -3.112                 0.109                  0                      0.0995                 0.459                  127.926                217080
4e1V6XqJ0GbagtTaI6ytUS                                                                                                                                                                                                                                           2                0.532                  0.792                  -4.572                 0.027                  1.72E-06               0.101                  0.38                   127.989                204223
798z16wkkz6CNMCPhOdBpe                                                                                                                                                                                                                                           14               0.59                   0.727                  -7.159                 0.00705                6.99E-05               0.0773                 0.214                  127.982                212138
37gOHEKsQsdAsHU78lsniu                                                                                                                                                                                                                                           47               0.613                  0.701                  -3.777                 0.0309                 0                      0.419                  0.288                  124.085                197590
6kXFm8Qbb2B3eLjzUIIc2m                                                                                                                                                                                                                                           23               0.59                   0.695                  -6.973                 0.475                  1.13E-06               0.193                  0.198                  128.061                206250
5tjOwSihWiylLoe7HC0z6f                                                                                                                                                                                                                                           41               0.545                  0.877                  -3.988                 0.012                  5.84E-06               0.243                  0.497                  128.066                243584
5gHVwl34709JVv9gEwwlYT                                                                                                                                                                                                                                           40               0.558                  0.917                  -5.691                 0.132                  3.13E-05               0.235                  0.484                  127.975                271081
0tgbSxoFjZ20MjfoKwWevV                                                                                                                                                                                                                                           70               0.571                  0.937                  -2.682                 0.0997                 0.496                  0.125                  0.512                  125.027                185620
6RnkFd8Fqqgk1Uni8RgqCQ                                                                                                                                                                                                                                           72               0.635                  0.9                    -3.719                 0.00664                0.0145                 0.37                   0.15                   127.978                202500
5dNz40RCuzyisn5KJSYMWz                                                                                                                                                                                                                                           18               0.559                  0.866                  -4.9                   0.0383                 2.32E-06               0.105                  0.303                  126.969                223250
6c10v48tyOC1d2Cz9TqOJr                                                                                                                                                                                                                                           18               0.822                  0.839                  -3.516                 0.52                   3.67E-05               0.186                  0.648                  123.043                176098
6ojB2hju8xzz37udneSLh4                                                                                                                                                                                                                                           18               0.85                   0.71                   -3.041                 0.385                  0                      0.0523                 0.96                   126.98                 187481
6fD9YOaHc5Wt4a5X5KYNXF                                                                                                                                                                                                                                           41               0.545                  0.702                  -5.153                 0.0783                 0                      0.601                  0.485                  125.01                 199440
5ETRYg14nPQtgoNrjvW4eY                                                                                                                                                                                                                                           38               0.418                  0.837                  -3.929                 0.17                   0.0144                 0.0798                 0.331                  127.99                 200861
0KsB4TwgATg88aXCMBoO3Y                                                                                                                                                                                                                                           65               0.722                  0.744                  -5.52                  0.0234                 0.000157               0.143                  0.686                  125.985                207630
2VV0eDxSkOhjZFrGsgT0Ip                                                                                                                                                                                                                                           49               0.37                   0.746                  -5.199                 0.358                  3.29E-05               0.12                   0.199                  150.082                320166
5vsRm2aCBl5T2qdpvwtrf6                                                                                                                                                                                                                                           58               0.757                  0.832                  -3.318                 0.0384                 0.00241                0.661                  0.386                  125.894                217933
0UMLejbZXf7YVgnfxURvVr                                                                                                                                                                                                                                           66               0.575                  0.866                  -4.299                 0.0204                 6.39E-06               0.188                  0.486                  179.869                210288
6W84IrImCzWb6DISg7sI5j                                                                                                                                                                                                                                           56               0.676                  0.863                  -5.437                 0.0136                 0.000311               0.515                  0.411                  125.975                202857
4CKkgaaGV8t0s39wM1HEg0                                                                                                                                                                                                                                           47               0.7                    0.824                  -2.941                 0.0904                 0                      0.0912                 0.565                  102.983                210000
5JCZ1e1ahbCkzwX62BbsY7                                                                                                                                                                                                                                           2                0.689                  0.51                   -6.707                 0.365                  0.000333               0.126                  0.25                   111.951                215357
2kLf4myxQME1Nd0voeKZri                                                                                                                                                                                                                                           57               0.572                  0.713                  -4.826                 0.0754                 0                      0.226                  0.559                  89.996                 157005
0p0ljM6RxgpGt7wthGqBZa                                                                                                                                                                                                                                           65               0.656                  0.729                  -4.223                 0.0789                 0                      0.133                  0.438                  95.974                 215781
4st7YJoFrdiQPKMZZ4Nv1l                                                                                                                                                                                                                                           23               0.547                  0.662                  -6.076                 0.0417                 0                      0.106                  0.132                  93.904                 217838
1s82u8aaERDyKAyt2vyhQr                                                                                                                                                                                                                                           47               0.544                  0.811                  -2.271                 0.052                  0                      0.121                  0.188                  129.011                206320
7iT98FhZ7BAE8xdCxBlw55                                                                                                                                                                                                                                           51               0.571                  0.903                  -2.184                 0.0615                 1.23E-06               0.186                  0.477                  127.951                206320
0jPU39bL0SrCmYc1RwbFkX                                                                                                                                                                                                                                           44               0.47                   0.85                   -2.825                 0.0627                 0                      0.118                  0.148                  149.876                197840
54vsmEMKau5ZkZay3MsIJk                                                                                                                                                                                                                                           53               0.695                  0.827                  -3.13                  0.0724                 0                      0.0927                 0.681                  119.957                195000
2CPqh63wRVscbceKcPxwvv                                                                                                                                                                                                                                           73               0.632                  0.575                  -6.478                 0.0225                 1.81E-06               0.104                  0.188                  90.037                 183414
2sApUgcQQL2m0quuYgq0ec                                                                                                                                                                                                                                           0                0.705                  0.903                  -4.016                 0.0247                 0.00167                0.217                  0.472                  108.914                191560
4NX8PJipAbrVIP8QKm7SCG                                                                                                                                                                                                                                           0                0.723                  0.934                  -1.94                  0.421                  0.000895               0.0593                 0.793                  122.004                184918
744SNiN62VsaMyjb3yVABh                                                                                                                                                                                                                                           0                0.639                  0.869                  -3.481                 0.128                  2.59E-06               0.169                  0.297                  104.994                200857
0ez8HT7qqmwMd9wY7PUAuW                                                                                                                                                                                                                                           34               0.679                  0.744                  -3.879                 0.446                  3.42E-06               0.0834                 0.523                  117.994                191186
63rp9mfpShJ5mQZGhkcJAT                                                                                                                                                                                                                                           25               0.637                  0.936                  -2.901                 0.101                  0.000377               0.15                   0.806                  116.035                178966
3ARti7OUxxxhvruAhrw0Pd                                                                                                                                                                                                                                           1                0.576                  0.864                  -4.287                 0.0832                 0                      0.241                  0.425                  126.021                206814
11BHx1QpCJVGKLQZiRB7xk                                                                                                                                                                                                                                           35               0.517                  0.84                   -4.688                 0.00412                2.41E-05               0.342                  0.391                  149.935                165000
3gz9yz2nmD3vpxWRYqZJ2B                                                                                                                                                                                                                                           13               0.464                  0.779                  -4.67                  0.00708                4.78E-05               0.312                  0.341                  128.088                213000
1XnihEe69BExqJwlKxQBU6                                                                                                                                                                                                                                           24               0.453                  0.724                  -4.866                 0.298                  0                      0.252                  0.0776                 128.002                193125
0jV2HSzU144aRkPJ198PpC                                                                                                                                                                                                                                           32               0.546                  0.768                  -3.528                 0.0447                 0                      0.195                  0.427                  128.035                217500
0nNQREPJzN9tn9rJumDOHt                                                                                                                                                                                                                                           33               0.756                  0.949                  -1.73                  0.341                  0                      0.0995                 0.506                  112.086                193661
7mSzGfqRC1GI8fTpRkhnwz                                                                                                                                                                                                                                           19               0.673                  0.869                  -1.893                 0.0674                 0                      0.118                  0.555                  125.962                285000
7J9kqM3KFem6P3uSsyitIZ                                                                                                                                                                                                                                           47               0.782                  0.742                  -2.25                  0.0691                 1.82E-06               0.211                  0.398                  122.031                225353
1e9Tp6Zul9XKLTGiLoGY5D                                                                                                                                                                                                                                           15               0.834                  0.58                   -6.16                  0.00753                0.00297                0.201                  0.432                  126.017                194286
3KdBtE7WxM0MgubmuS6VkV                                                                                                                                                                                                                                           8                0.622                  0.736                  -5.053                 0.0206                 1.05E-05               0.147                  0.322                  128.044                221500
52H18LsAjtvRnfYJDZhw2c                                                                                                                                                                                                                                           17               0.731                  0.678                  -6.934                 0.0194                 0.0378                 0.0814                 0.525                  122.98                 229952
5Yo9g1Yae7jwZm0OrPptdR                                                                                                                                                                                                                                           0                0.596                  0.794                  -2.816                 0.118                  2.08E-05               0.0954                 0.206                  127.988                243750
4GJAd1nBylAEbw1dZDVzEQ                                                                                                                                                                                                                                           51               0.651                  0.766                  -5.526                 0.0375                 0.000879               0.0942                 0.199                  97.926                 221569
4Df6RCPoJkH3YotB6Tu6vy                                                                                                                                                                                                                                           42               0.679                  0.769                  -3.405                 0.487                  0                      0.292                  0.657                  121.055                202314
4f93Mp50HQQDGdfCc1xIri                                                                                                                                                                                                                                           0                0.584                  0.565                  -5.95                  0.0261                 0.00157                0.11                   0.283                  127.965                260186
4BKlUinuIllRwKce1DAY0P                                                                                                                                                                                                                                           56               0.549                  0.963                  -1.182                 0.0375                 7.47E-06               0.429                  0.422                  128.051                159375
35IvqtoxYL3H9qB3hSQUES                                                                                                                                                                                                                                           14               0.701                  0.625                  -4.825                 0.405                  0                      0.0936                 0.348                  117.966                266568
1lHfoSaHIh9dLpFAFCppoO                                                                                                                                                                                                                                           22               0.761                  0.639                  -6.754                 0.571                  0                      0.31                   0.314                  100.005                211012
2OALaHcDdKkjYEpAr0Qzab                                                                                                                                                                                                                                           56               0.655                  0.666                  -5.309                 0.134                  2.12E-05               0.0683                 0.272                  102.977                181812
7p0nLpkKaAeebJ1SIP46HM                                                                                                                                                                                                                                           43               0.688                  0.661                  -7.161                 0.0126                 0                      0.188                  0.367                  99.98                  232937
7E7GcJmN5pQTYBitvxkNVX                                                                                                                                                                                                                                           1                0.6                    0.834                  -4.229                 0.247                  0.025                  0.0414                 0.454                  108.052                208889
3X3gW2FslwjwOEFaFnXNS6                                                                                                                                                                                                                                           43               0.556                  0.923                  -3.65                  0.0133                 0                      0.518                  0.318                  128.026                223960
2ExlSdTZznOqrhS7tkUQxA                                                                                                                                                                                                                                           25               0.666                  0.846                  -3.731                 0.0234                 2.47E-05               0.163                  0.431                  128.012                213750
60wwxj6Dd9NJlirf84wr2c                                                                                                                                                                                                                                           74               0.509                  0.781                  -3.48                  0.0398                 0                      0.0749                 0.176                  128                    271427
7M1T8Akk55VC3aKPWXqRKH                                                                                                                                                                                                                                           28               0.489                  0.538                  -9.619                 0.0427                 0.00153                0.15                   0.0867                 79.975                 189102
09IStsImFySgyp0pIQdqAc                                                                                                                                                                                                                                           84               0.753                  0.657                  -3.061                 0.171                  0                      0.112                  0.437                  107.01                 184732
6KZXoZkBuLQbyCylfKdZoF                                                                                                                                                                                                                                           30               0.669                  0.785                  -4.305                 0.328                  0                      0.177                  0.567                  105.037                188130
7nKXTcZnqvXPHJBbHQv3nI                                                                                                                                                                                                                                           28               0.492                  0.814                  -3.766                 0.0229                 0                      0.723                  0.421                  127.975                196875
4eVTihvGuiAKIaTgAQGSrh                                                                                                                                                                                                                                           59               0.717                  0.82                   -4.294                 0.0335                 0.00059                0.0348                 0.351                  125.987                189524
7tXmBBgT63vF4Y30Aq8PrO                                                                                                                                                                                                                                           30               0.588                  0.889                  -4.206                 0.0693                 0.00286                0.0642                 0.442                  127.988                187500
3qaYuV5XZAwiOvGE91HhwS                                                                                                                                                                                                                                           48               0.561                  0.8                    -4.576                 0.0709                 0.000133               0.0934                 0.399                  96.989                 204504
2O82Jrg4VZUMt2X2aLn9It                                                                                                                                                                                                                                           45               0.632                  0.819                  -3.34                  0.405                  0                      0.116                  0.444                  144.995                201931
2mCF8L0brIs88eH6Kf2h9p                                                                                                                                                                                                                                           68               0.644                  0.57                   -6.994                 0.484                  0                      0.299                  0.527                  113.945                212424
2c7tRaTDPhcnbmjV98hAdR                                                                                                                                                                                                                                           34               0.566                  0.846                  -4.682                 0.0277                 0                      0.141                  0.517                  127.919                213864
2QVWfRV6tHKgK0RoWaIrcK                                                                                                                                                                                                                                           28               0.663                  0.775                  -4.517                 0.105                  0.00356                0.371                  0.16                   127.97                 335701
7oV8KkpD0AhguT71yGhudj                                                                                                                                                                                                                                           30               0.669                  0.725                  -5.352                 0.0287                 6.89E-06               0.158                  0.285                  128.019                283926
7pnZkR6kXtw6pux5e6BU3Y                                                                                                                                                                                                                                           0                0.521                  0.659                  -5.284                 0.0523                 0                      0.159                  0.279                  138.285                206957
1eEcczoYRdCqV6uNwyuBi2                                                                                                                                                                                                                                           0                0.678                  0.944                  -2.339                 0.0158                 0.00874                0.18                   0.518                  129.929                214154
4l7VZQZ8ycQFqMPFTTsLgv                                                                                                                                                                                                                                           0                0.61                   0.808                  -4.018                 0.499                  1.17E-05               0.0897                 0.419                  122.943                214787
1x5sYLZiu9r5E43kMlt9f8                                                                                                                                                                                                                                           78               0.707                  0.629                  -4.581                 0.259                  1.6E-05                0.138                  0.457                  122.863                212459
3qyeNnFY67zX6VmmIbzPsL                                                                                                                                                                                                                                           56               0.537                  0.749                  -4.725                 0.0119                 0                      0.154                  0.299                  100.088                178634
0dA2Mk56wEzDgegdC6R17g                                                                                                                                                                                                                                           17               0.679                  0.634                  -5.024                 0.232                  0                      0.115                  0.498                  102.013                210091
1iKAqAjcu5PXGK9opAfPFZ                                                                                                                                                                                                                                           30               0.507                  0.516                  -8.461                 0.309                  0.000628               0.132                  0.0597                 82.464                 206578
51NBMjiv4t1nUiLC9Bim3G                                                                                                                                                                                                                                           58               0.696                  0.743                  -3.851                 0.0773                 0                      0.0587                 0.636                  123.007                201254
4BO8XzGRfQ7ztVuNqPmXld                                                                                                                                                                                                                                           13               0.519                  0.879                  -2.959                 0.221                  2.09E-06               0.0711                 0.366                  127.084                211654
3BHTzGmsJK5Ii4Mpot1E5q                                                                                                                                                                                                                                           19               0.557                  0.666                  -4.719                 0.0063                 0                      0.128                  0.314                  125.947                204453
6vPJvkEuWZPcv58NnQ3dBR                                                                                                                                                                                                                                           56               0.572                  0.839                  -3.865                 0.0721                 1.74E-06               0.197                  0.516                  126.029                232533
0OFmQibAX7T4XrrMcnuwTL                                                                                                                                                                                                                                           0                0.666                  0.932                  -1.926                 0.0655                 7.12E-05               0.19                   0.645                  105.921                213781
1cUpEm1QZCGX5f6ef48Ypg                                                                                                                                                                                                                                           32               0.673                  0.649                  -6.483                 0.0883                 0.000133               0.0655                 0.38                   94.999                 159315
5CpldGjMdG317QwFCJFkH9                                                                                                                                                                                                                                           0                0.505                  0.861                  -5.061                 0.0144                 0.00506                0.0957                 0.316                  128.037                279385
1Ew3CCat8okts5yG4I5LpA                                                                                                                                                                                                                                           40               0.681                  0.703                  -5.306                 0.14                   0                      0.177                  0.575                  100.96                 196210
5JKU2tXiG3yvJtefNwe7ZQ                                                                                                                                                                                                                                           58               0.576                  0.797                  -5.476                 0.0166                 3.23E-05               0.21                   0.137                  110.051                205773
2FFqH70q48dTnd5W3sGaXH                                                                                                                                                                                                                                           30               0.625                  0.91                   -2.583                 0.0108                 0                      0.662                  0.328                  122.067                202930
5hvXP3n724pq9Cx0FR3AAY                                                                                                                                                                                                                                           0                0.472                  0.829                  -5.073                 0.00329                0.00944                0.301                  0.159                  127.953                279375
4naD3Z46JeARWoMA2Sj2Gc                                                                                                                                                                                                                                           0                0.649                  0.787                  -6.942                 0.0513                 0.577                  0.122                  0.501                  127.993                322535
5BAsu5rqza00870P0jerpU                                                                                                                                                                                                                                           0                0.713                  0.72                   -5.389                 0.0256                 0.0147                 0.18                   0.385                  128.013                379387
6lheVNyIjiezy9IgLfWqq6                                                                                                                                                                                                                                           9                0.585                  0.564                  -5.794                 0.00256                0.000374               0.39                   0.197                  128.051                347109
