track_id                                                                                                                                                                                                                                                         track_popularity danceability           energy                 loudness               acousticness           instrumentalness       liveness               valence                tempo                  duration_ms
1xMhXZTBy7ijeYHEcroUzA                                                                                                                                                                                                                                           35               0.61                   0.825                  -9.316                 0.117                  0.00238                0.153                  0.841                  129.3                  176907
0FMjqbY3aWo1QDbo3GwXib                                                                                                                                                                                                                                           65               0.499                  0.502                  -9.307                 0.0128                 0.687                  0.068                  0.0397                 97.544                 216627
23khhseCLQqVMCIT1WMAns                                                                                                                                                                                                                                           72               0.738                  0.483                  -8.915                 0.0262                 0.616                  0.106                  0.355                  93.458                 285014
6c6W25YoDGjTq3qSPOga5t                                                                                                                                                                                                                                           62               0.688                  0.706                  -7.31                  0.0661                 0.125                  0.118                  0.689                  112.019                228373
0fQuzbQNLcD1ofo7B2NcFI                                                                                                                                                                                                                                           58               0.482                  0.574                  -7.963                 0.00382                0.08                   0.123                  0.184                  119.994                246000
4GKk1uNzpxIptBuaY97Dkj                                                                                                                                                                                                                                           64               0.548                  0.475                  -12.42                 0.615                  0.808                  0.0944                 0.0349                 126.976                294667
22uzF19LxQW87kOVkR79Fq                                                                                                                                                                                                                                           57               0.518                  0.572                  -9.037                 0.00715                0.256                  0.139                  0.347                  160.005                234413
2u4uhtETtcULnkBfFHSnDX                                                                                                                                                                                                                                           55               0.194                  0.132                  -15.783                0.919                  0.182                  0.159                  0.04                   74.848                 321680
0FDzzruyVECATHXKHFs9eJ                                                                                                                                                                                                                                           78               0.551                  0.636                  -7.125                 0.00713                0.00203                0.217                  0.153                  124.996                268467
77yuzxCS3csrgTPSW0pvyk                                                                                                                                                                                                                                           63               0.23                   0.216                  -14.727                0.911                  0.829                  0.0934                 0.0618                 92.022                 323480
5RcZ84RmZ0TVTZQR3fWHoG                                                                                                                                                                                                                                           36               0.507                  0.317                  -12.177                0.183                  0.124                  0.112                  0.201                  74.98                  211813
0VAQB7OYAoeRZH7sLmhVT6                                                                                                                                                                                                                                           37               0.595                  0.638                  -7.941                 0.104                  0.000821               0.0699                 0.51                   122.005                257373
1NleqQdTDGWJBk0bVxldab                                                                                                                                                                                                                                           32               0.201                  0.327                  -11.975                0.869                  0.846                  0.117                  0.0945                 107.019                97360
54eZmuggBFJbV7k248bTTt                                                                                                                                                                                                                                           77               0.654                  0.506                  -17.18                 0.686                  0.0155                 0.155                  0.831                  123.179                252240
4IU1RL4BKvFyXtbTwaHAvW                                                                                                                                                                                                                                           69               0.673                  0.581                  -10.205                0.223                  0.000206               0.063                  0.818                  130.771                211387
2Xb6wJYGi0QXwURw5WWvI5                                                                                                                                                                                                                                           65               0.783                  0.322                  -15.091                0.213                  0.00243                0.114                  0.77                   128.226                267773
2DnJjbjNTV9Nd5NOa1KGba                                                                                                                                                                                                                                           75               0.659                  0.678                  -8.18                  0.157                  6.69E-06               0.0784                 0.647                  106.186                258411
74DrA5fFoGSy4xgkZarZtP                                                                                                                                                                                                                                           56               0.266                  0.389                  -13.682                0.244                  1.42E-06               0.0688                 0.148                  140.243                256173
4LvtB7drFpQ4UzmFHcSnCC                                                                                                                                                                                                                                           3                0.379                  0.552                  -6.195                 0.544                  0                      0.246                  0.316                  133.99                 209493
4mxaH9MLP8VN8vXX46y3Jd                                                                                                                                                                                                                                           46               0.543                  0.759                  -8.792                 0.0578                 2.26E-06               0.977                  0.697                  116.005                216413
23IataC4bHhT7D6KHA5VOe                                                                                                                                                                                                                                           15               0.584                  0.883                  -6.908                 0.0114                 4.56E-05               0.994                  0.796                  120.953                228533
6FBT2DHxQUjiECpwgYIBDH                                                                                                                                                                                                                                           0                0.775                  0.39                   -11.909                0.655                  4.64E-05               0.0948                 0.554                  114.04                 209027
6ixpB9xuMwMj4skSaF0Pay                                                                                                                                                                                                                                           0                0.324                  0.6                    -7.681                 0.465                  2.03E-05               0.36                   0.281                  141.418                197107
707Sfl5gopQ04y2WcqBIc0                                                                                                                                                                                                                                           21               0.559                  0.622                  -9.522                 0.197                  0                      0.968                  0.558                  124.468                249853
4TjrIZw2QxJxbVjdc3XKsj                                                                                                                                                                                                                                           41               0.526                  0.545                  -11.673                0.65                   0.000612               0.106                  0.733                  134.053                151507
14IKLtPlsqWL077svIJYey                                                                                                                                                                                                                                           39               0.463                  0.396                  -10.128                0.0243                 7.23E-05               0.173                  0.365                  80.753                 272293
1b7LMtXCXGc2EwOIplI35z                                                                                                                                                                                                                                           71               0.795                  0.564                  -10.482                0.0934                 0.000531               0.0631                 0.961                  124.166                203893
500h8jAdr7LvzzXlm1qxtK                                                                                                                                                                                                                                           57               0.394                  0.589                  -6.68                  0.346                  0                      0.134                  0.727                  203.176                186333
23DZLSxCK6kM8FF2RlzKDl                                                                                                                                                                                                                                           59               0.669                  0.52                   -10.136                0.245                  0.00535                0.126                  0.634                  104.812                224027
6V1bLBjSgfpRfzYHiWvg3B                                                                                                                                                                                                                                           2                0.456                  0.681                  -10.028                0.283                  0.000191               0.0845                 0.536                  142.18                 428133
5kK5QHkx544IrrXBngWct3                                                                                                                                                                                                                                           1                0.498                  0.62                   -9.435                 0.32                   0.00628                0.0411                 0.896                  100.768                169552
1lL1jDnZTH60djVb6vKIQj                                                                                                                                                                                                                                           41               0.463                  0.453                  -13.204                0.371                  0                      0.0993                 0.561                  145.796                202560
4tCLN0iZFhc06cQvqtkp0Z                                                                                                                                                                                                                                           43               0.558                  0.439                  -13.443                0.369                  1.79E-05               0.161                  0.605                  114.969                166400
0eti3iRdEgUxwcIcN2N9DY                                                                                                                                                                                                                                           58               0.731                  0.555                  -13.684                0.321                  0.000103               0.0527                 0.935                  131.26                 189427
4OqbIfA4l8zGnGBnjBBlFg                                                                                                                                                                                                                                           26               0.684                  0.439                  -11.465                0.603                  0.00345                0.0702                 0.483                  90.003                 252347
3c6vdiLeV9DUbTMWk5H3se                                                                                                                                                                                                                                           58               0.467                  0.255                  -15.963                0.605                  0.00031                0.273                  0.243                  120.174                168867
2bS2tETCzUmjALnXEvhOGo                                                                                                                                                                                                                                           49               0.646                  0.406                  -15.616                0.159                  0.00114                0.27                   0.895                  113.708                191773
3bRcSxW2FnSSwrzoYT1knV                                                                                                                                                                                                                                           5                0.599                  0.164                  -23.035                0.888                  0.000612               0.121                  0.317                  125.388                280493
2OyaNAq8BcGstyzueloqpE                                                                                                                                                                                                                                           54               0.516                  0.73                   -7.136                 0.344                  0                      0.425                  0.907                  115.126                198693
60VcYHxoyOdZyFb1EaKJdN                                                                                                                                                                                                                                           60               0.72                   0.716                  -8.773                 0.226                  0.00335                0.0932                 0.953                  144.376                274893
4jkn5PRfAJoKfXF0OPL7n7                                                                                                                                                                                                                                           45               0.4                    0.0897                 -19.012                0.938                  0.000521               0.0847                 0.24                   70.387                 258133
0oAJ0BThYPkafNe8PNLqIq                                                                                                                                                                                                                                           34               0.551                  0.362                  -15.089                0.63                   0                      0.0698                 0.632                  105.848                234093
5vDybLvL75lAj2JGh9jS18                                                                                                                                                                                                                                           30               0.61                   0.297                  -14.956                0.838                  9.04E-06               0.107                  0.543                  99.96                  201707
4c68Z9wLdHc36y3CNjwQKM                                                                                                                                                                                                                                           28               0.629                  0.801                  -9.903                 0.0177                 0.085                  0.129                  0.805                  95.245                 178640
5dFoWIiJ2814hRwMYDcFiU                                                                                                                                                                                                                                           62               0.523                  0.341                  -14.034                0.313                  0.000114               0.621                  0.355                  77.487                 313373
7eth0jUe6YneLljRNBeplO                                                                                                                                                                                                                                           4                0.658                  0.56                   -13.085                0.279                  7.9E-06                0.0533                 0.89                   137.393                227840
7vqubB6rY1NpGVGpHYobbQ                                                                                                                                                                                                                                           10               0.441                  0.212                  -13.657                0.556                  5.52E-06               0.0578                 0.124                  65.311                 202027
4sUlsy0tPv9n5nqrqeA0lE                                                                                                                                                                                                                                           58               0.435                  0.444                  -12.816                0.159                  0.000705               0.457                  0.734                  103.818                328360
72hF391fEECZcAEDea2Bb5                                                                                                                                                                                                                                           37               0.755                  0.869                  -9.271                 0.383                  0.00162                0.351                  0.782                  138.896                197933
4v51rv7iRmKL2c0AgeAHDr                                                                                                                                                                                                                                           48               0.683                  0.529                  -8.888                 0.591                  3.37E-05               0.089                  0.791                  130.409                227373
5QgFvAiE7oGCBLt20wYYb4                                                                                                                                                                                                                                           28               0.59                   0.338                  -13.101                0.292                  0.0131                 0.121                  0.322                  110.581                185360
1tEuta3fSTK7fXyr0kCVi6                                                                                                                                                                                                                                           0                0.736                  0.74                   -8.334                 0.196                  0.00262                0.242                  0.848                  148.811                187617
0RkNZ5ZCtMEeKwJktquPQJ                                                                                                                                                                                                                                           33               0.562                  0.258                  -16.628                0.847                  0.00371                0.0501                 0.604                  81.942                 236880
2KHls7uaYRy37TSyOoNrqL                                                                                                                                                                                                                                           5                0.547                  0.852                  -9.619                 0.0676                 0                      0.0688                 0.732                  143.745                359733
4h0Mdpmg9VXarbLIGPqJUs                                                                                                                                                                                                                                           38               0.517                  0.717                  -7.786                 0.425                  7.33E-05               0.164                  0.767                  136.731                236173
0NIRG3SEn2Zf88o3qHJil5                                                                                                                                                                                                                                           53               0.707                  0.906                  -5.771                 0.0368                 0.000968               0.661                  0.97                   112.837                315293
2pkPeaj86ZEVHhgAEncfp0                                                                                                                                                                                                                                           50               0.553                  0.328                  -10.797                0.643                  0                      0.109                  0.345                  103.472                270960
7hxnlRuYmF1rU5WO6Obw8I                                                                                                                                                                                                                                           0                0.404                  0.695                  -6.162                 0.587                  0.0383                 0.159                  0.646                  133.135                301720
0Y2SrByf4G3kbq2nBEHQRn                                                                                                                                                                                                                                           68               0.601                  0.643                  -5.828                 0.112                  0.00209                0.088                  0.552                  128.262                239600
6hLqEJg2GnnDG4W0Y64hyD                                                                                                                                                                                                                                           55               0.463                  0.484                  -13.259                0.456                  0                      0.125                  0.513                  77.521                 212405
1hqvNLAmwGTh8p3wReZIhV                                                                                                                                                                                                                                           13               0.644                  0.281                  -13.106                0.832                  0.386                  0.0805                 0.916                  176.565                135133
2vloGZOASh0PPNOGrFNMAO                                                                                                                                                                                                                                           31               0.585                  0.924                  -8.794                 0.435                  4.49E-05               0.615                  0.904                  131.769                215067
63Nj3NsQkLQs2MKgWk1Di6                                                                                                                                                                                                                                           35               0.663                  0.512                  -9.557                 0.093                  6.78E-06               0.327                  0.44                   99.388                 224987
21OMoOg39izMJVeSnJjKyC                                                                                                                                                                                                                                           4                0.576                  0.288                  -12.298                0.837                  1.76E-06               0.143                  0.448                  111.823                189893
7ePFDzrnLt3Ynqgy2UFWri                                                                                                                                                                                                                                           66               0.727                  0.588                  -9.568                 0.058                  5.46E-06               0.0414                 0.964                  104.413                201093
6F5cYcpgvBNOG6587ur76V                                                                                                                                                                                                                                           27               0.539                  0.62                   -10.611                0.13                   0                      0.0763                 0.568                  144.363                235480
02UCGTLUpezK4xMFGYsa4q                                                                                                                                                                                                                                           0                0.73                   0.643                  -12.809                0.775                  0.176                  0.179                  0.96                   120.59                 220867
3wRiwV9HdarzkktRH7If46                                                                                                                                                                                                                                           55               0.628                  0.603                  -10.286                0.178                  1.73E-05               0.0686                 0.951                  120.782                177933
48nCPUtpcZhA3EaeDSot7T                                                                                                                                                                                                                                           0                0.425                  0.867                  -8.797                 0.157                  0                      0.408                  0.761                  142.859                207573
2kBAG8J7THPwTlXEm7GHG2                                                                                                                                                                                                                                           9                0.505                  0.659                  -6.895                 0.0518                 0                      0.268                  0.596                  118.873                208613
5Sr8QyyeNzeYHZ9yQ9Y9ZV                                                                                                                                                                                                                                           3                0.42                   0.667                  -8.955                 0.00373                6.08E-05               0.0377                 0.335                  108.847                285493
0FeCO85RKW8fDRytwXof2x                                                                                                                                                                                                                                           26               0.597                  0.812                  -12.062                0.0219                 0.00106                0.102                  0.823                  135.68                 218400
6bKuIK89XZFe5fwW8whUlK                                                                                                                                                                                                                                           51               0.431                  0.543                  -9.96                  0.122                  0.000123               0.0598                 0.44                   77.507                 247640
2xRSduz8OjTtAC6HPn2qT2                                                                                                                                                                                                                                           0                0.523                  0.53                   -9.328                 0.00597                0.687                  0.11                   0.416                  87.086                 314427
7bs0ZFoLe8ovKY64qsvEg5                                                                                                                                                                                                                                           0                0.542                  0.836                  -10.067                0.638                  0.087                  0.33                   0.918                  89.965                 250200
4FFKYMQcqGIKLp4pJRdkbm                                                                                                                                                                                                                                           2                0.44                   0.834                  -9.709                 0.000998               0.00826                0.133                  0.783                  117.763                235933
4OJFkrRQqol4FsPesF8eu4                                                                                                                                                                                                                                           61               0.668                  0.76                   -6.831                 0.137                  0                      0.0803                 0.61                   114.378                235667
2QgWuCtBpNIpl5trmKCxRf                                                                                                                                                                                                                                           71               0.527                  0.509                  -10.893                0.6                    0                      0.144                  0.497                  138.317                515867
6xhEQmrVvtpEdw5mfySgJw                                                                                                                                                                                                                                           5                0.538                  0.48                   -9.863                 0.204                  0.0462                 0.0955                 0.834                  171.773                187280
10kmdx4OFs3OHwGa1CfYOF                                                                                                                                                                                                                                           0                0.281                  0.312                  -14.576                0.45                   1.26E-06               0.0949                 0.221                  90.143                 180800
3HFdPsHeAtmIrCz5fOYnp4                                                                                                                                                                                                                                           33               0.833                  0.806                  -7.439                 0.271                  1.23E-06               0.159                  0.841                  112.23                 191787
4LG2jXgisjVZq5SUAPvkV5                                                                                                                                                                                                                                           1                0.518                  0.784                  -8.924                 0.117                  0                      0.0954                 0.736                  135.25                 277200
7MD5qMLhP1Xll1yACGFR2h                                                                                                                                                                                                                                           44               0.537                  0.697                  -4.58                  0.132                  0                      0.104                  0.228                  144.009                211667
6GMpuTTdPQSfgLaES3istZ                                                                                                                                                                                                                                           47               0.495                  0.926                  -3.333                 0.0126                 0                      0.263                  0.523                  155.031                176079
5ZV4DlvKZQ6QHbvKWKtnhj                                                                                                                                                                                                                                           51               0.551                  0.622                  -8.823                 0.00805                0.0402                 0.703                  0.0739                 180.165                209485
1cp8YZVfVimXJc2LcaFjK4                                                                                                                                                                                                                                           45               0.598                  0.665                  -4.399                 0.00958                0.0013                 0.106                  0.183                  92.072                 211304
1LCG7BBh96DUUV6MuQhFad                                                                                                                                                                                                                                           57               0.566                  0.767                  -6.15                  0.106                  0                      0.0862                 0.236                  98.111                 194707
3DTGSsmqbK9wIkdse6aWfY                                                                                                                                                                                                                                           37               0.544                  0.924                  -3.094                 0.00154                0.932                  0.136                  0.28                   160.039                175386
2UXd7o203nuQXQiZRbYCQp                                                                                                                                                                                                                                           46               0.619                  0.697                  -4.103                 0.122                  0.00214                0.303                  0.523                  149.94                 256012
1epsUiCmy5UvIIeN5QpKwP                                                                                                                                                                                                                                           49               0.526                  0.773                  -7.79                  0.0286                 0.02                   0.377                  0.172                  146.055                175966
3dHJZqFEepODAStr62WGPD                                                                                                                                                                                                                                           49               0.503                  0.778                  -3.477                 0.0389                 3.49E-06               0.111                  0.276                  150.142                188800
0OsylRd3BPdrqKcy06am1w                                                                                                                                                                                                                                           57               0.44                   0.71                   -6.093                 0.567                  0.000196               0.212                  0.837                  93.147                 171474
7rfAUubPk9BrBNFApLJZcy                                                                                                                                                                                                                                           38               0.7                    0.702                  -8.066                 0.0159                 0.666                  0.0519                 0.129                  103.996                191983
75AFr8ZiYTy5hxON1bHlwB                                                                                                                                                                                                                                           42               0.259                  0.76                   -5.029                 0.0354                 0                      0.174                  0.232                  171.777                252000
4ghPCY4RiRSFdkMhZDAwjd                                                                                                                                                                                                                                           49               0.709                  0.729                  -7.836                 0.00689                0.000152               0.0938                 0.59                   129.968                181615
6IzDxUO89KXpmw5Oqt1vcz                                                                                                                                                                                                                                           36               0.521                  0.882                  -5.268                 0.00922                0.634                  0.349                  0.112                  140.028                181875
5G126blI4eRnbpb8PbPSH2                                                                                                                                                                                                                                           20               0.301                  0.824                  -5.921                 0.0592                 0.000951               0.137                  0.134                  149.737                156817
